0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
AC20-0016886,CT,0,0,0,0,10/22/20 17:25,E County Line Rd, S Yosemite St,Centennial,CO,80112,10,R506,-104.885691,39.566093,,,,,3,,,T81,10/22/20 17:25,10,1,2,3,0,N,0,,,0,1,7,,7,3,1,1,2,WET,3,RAIN,,,,,,,,,4,2,Y,,,0,3,,,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,2,0,0,N,9,7,3,45,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"TU #2 WAS WB STOPPED IN THE #1 LANE AT THE INTERSECTION OF E COUNTY LINE RD AND S YOSEMITE ST.&nbsp; TU#1 WAS ALSO IN THE #1 LANE WB APPROACHING THE SAME INTERSECTION.&nbsp; THE DRIVER FOR TU#1 THOUGHT THE LIGHT FOR WB TRAFFIC WAS GREEN.&nbsp; WHEN SHE REALIZED IT WAS RED SHE ATTEMPTED TO STOP BUT WAS UNABLE TO STOP IN TIME TO PREVENT THE FRONT TO REAR CRASH.&nbsp; THE DRIVER FOR TU#1 ADMITTED TO THIS ACCOUNT AND ADVISED SHE WAS DISTRACTED, BUT DIDN'T CLARIFY WHAT SHE WAS DISTRACTED BY.&nbsp;"
AC20-0016901,CT,0,0,0,0,10/22/20 23:30,E Broncos Pkwy ,S Cherokee Trail,Centennial,CO,80112,10,R29,-104.807006,39.576007,,0.2,M,W,3,,,C42,10/23/20 0:51,CT4,1,1,4,0,Y,0,N,0,1,2,25,25,25,3,4,3,1,ICY,4,SNOW/SLEET/HAIL,,,,,,,,,3,1,N,,,0,1,0,0,B,1,B,3,B,0,0,0,0,,,,,,,,,1,1,1,0,0,Y,5,7,14,40,30,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"Traffic Unit #1 was westbound on E. Broncos Pkwy. .2 miles west of S. Cherokee Trail in the left lane.&nbsp; Traffic Unit #1 spun out of control counter-clockwise, ran off the left side of the roadway and collided its left front with the bridge railing.&nbsp; Traffic Unit #1 rotated clockwise striking the bridge rail with the left rear corner and continued back across the roadway and collided its front end with the bridge railing off the right side of the roadway.&nbsp; Traffic Unit #1 came to rest facing north blocking the entire roadway.&nbsp; The bridge railing sustained no damage.&nbsp; No citation was issued to due to extremely poor icy road conditions."
AC20-0016903,CT,0,0,0,0,10/23/20 0:12,Dry Creek At I25,I25 NB COUNTY LINE RD/COUNTY LINE I25 NB ,Centennial,CO,80112,10,R477,-104.87663,39.580501,,,,,1,25,,C31,10/23/20 0:12,,1,1,3,0,Y,0,,,0,1,24,24,24,3,4,1,1,ICY,3,RAIN,,,,,,,,,3,1,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,Y,9,1,1,65,40,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"REGINA was travelling NB on I25 just north of E. County Line Rd. in the #2 lane. REGINA stated that she was going approximately 40 MPH when she slid on ice, striking the median with the front of the vehicle. REGINA said that the vehicle continued to slide and then ended up striking the concrete barrier on the opposite side of the NB lanes. While at the scene I observed multiple vehicles loose control, spinning out in the same area REGINA did. CDOT was not performing deicing operations, the temperature was 23 degrees and it was still raining. I did not issue REGINA with a summons due the prior mentioned conditions.&nbsp;"
AC20-0016915,CT,0,0,0,0,10/23/20 5:02,I25 Nb ,County Line Eb I25 Nb On Ramp,Centennial,CO,80112,10,R480,-104.872916,39.570844,,,,,1,25,,C31,10/23/20 5:02,,1,1,4,0,Y,0,,,0,3,22,,22,2,7,4,2,ICY,3,NONE,,,,,,,,,3,1,N,,,0,1,0,0,B,1,A,3,F,0,0,0,0,,,,,,,,,1,1,1,0,0,Y,7,1,14,35,20,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"JOY was entering onto NB I25 from E. County Line Rd. As JOY entered the straight portion of the on ramp, the vehicle began swerving and as JOY attempted to regain control, she struck the metal rail that separated the ramp form the highway. Both airbags deployed but JOY showed no signs of impact to her face or body. This crash occurred approximately 30 feet from a crash that happened 3 hours prior. CDOT had still not done any deicing operations and the road was extremely icy from the continuous rain. Because of these adverse conditions JOY was not issues a summons. There was damage prior to the crash that was photographed before knowing it was old. JOY stated that the only damage that came from the crash was on the front right side of the vehicle.&nbsp;"
AC20-0016930,AC,0,0,0,0,10/23/20 13:29,S Parker Rd ,E BRONCOS PKY,Foxfield,CO,80016,10,R365,-104.792819,39.57875,,,,,2,83,,T84,10/23/20 13:29,,1,2,6,0,N,0,N,0,0,1,7,,7,3,1,1,1,DRY,1,NONE,,,,,,,,,4,1,N,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,1,1,2,0,0,N,9,1,11,55,55,10,DRIVER UNFAMILIAR WITH AREA,,NONE,,,,<p>TU2 N/B PARKER RD SLOWING IN No.2 LEFT TURN LANE FOR W/B BRONCOS PKY.&nbsp; TU1 N/B PARKER RD IN No.3 LANE.&nbsp; TU1 REALIZED HE NEEDED TO TURN LEFT ON BRONCOS AND SWERVED ACROSS 3 LANES INTO THE No.2 LEFT TURN LANE IN FRONT OF TU2 WHERE HE HAD TO BRAKE HARD FOR THE RED LIGHT. TU2 WAS UNABLE TO AVOID HIM OR STOP IN TIME ONCE CUT OFF AND COLLIDED WITH TU1 IN THE REAR.</p><p>NO INJURIES REPORTED.</p>
AC20-0016930,AC,0,0,0,0,10/23/20 13:29,S Parker Rd ,E BRONCOS PKY,Foxfield,CO,80016,10,R365,-104.792819,39.57875,,,,,2,83,,T84,10/23/20 13:29,,1,2,6,0,N,0,N,0,0,1,7,,7,3,1,1,1,DRY,1,NONE,,,,,,,,,3,1,N,UNSAFE LANE CHANGE,221,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,2,0,0,N,9,1,11,55,55,10,DRIVER UNFAMILIAR WITH AREA,,NONE,,,,<p>TU2 N/B PARKER RD SLOWING IN No.2 LEFT TURN LANE FOR W/B BRONCOS PKY.&nbsp; TU1 N/B PARKER RD IN No.3 LANE.&nbsp; TU1 REALIZED HE NEEDED TO TURN LEFT ON BRONCOS AND SWERVED ACROSS 3 LANES INTO THE No.2 LEFT TURN LANE IN FRONT OF TU2 WHERE HE HAD TO BRAKE HARD FOR THE RED LIGHT. TU2 WAS UNABLE TO AVOID HIM OR STOP IN TIME ONCE CUT OFF AND COLLIDED WITH TU1 IN THE REAR.</p><p>NO INJURIES REPORTED.</p>
AC20-0016930,AC,0,0,0,0,10/23/20 13:29,S Parker Rd ,E BRONCOS PKY,Foxfield,CO,80016,10,R365,-104.792819,39.57875,,,,,2,83,,T84,10/23/20 13:29,,1,2,6,0,N,0,N,0,0,1,7,,7,3,1,1,1,DRY,1,NONE,,,,,,,,,4,2,N,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,2,1,2,0,0,Y,9,1,2,55,30,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,<p>TU2 N/B PARKER RD SLOWING IN No.2 LEFT TURN LANE FOR W/B BRONCOS PKY.&nbsp; TU1 N/B PARKER RD IN No.3 LANE.&nbsp; TU1 REALIZED HE NEEDED TO TURN LEFT ON BRONCOS AND SWERVED ACROSS 3 LANES INTO THE No.2 LEFT TURN LANE IN FRONT OF TU2 WHERE HE HAD TO BRAKE HARD FOR THE RED LIGHT. TU2 WAS UNABLE TO AVOID HIM OR STOP IN TIME ONCE CUT OFF AND COLLIDED WITH TU1 IN THE REAR.</p><p>NO INJURIES REPORTED.</p>
AC20-0016930,AC,0,0,0,0,10/23/20 13:29,S Parker Rd ,E BRONCOS PKY,Foxfield,CO,80016,10,R365,-104.792819,39.57875,,,,,2,83,,T84,10/23/20 13:29,,1,2,6,0,N,0,N,0,0,1,7,,7,3,1,1,1,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,1,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,2,0,0,Y,9,1,2,55,30,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,<p>TU2 N/B PARKER RD SLOWING IN No.2 LEFT TURN LANE FOR W/B BRONCOS PKY.&nbsp; TU1 N/B PARKER RD IN No.3 LANE.&nbsp; TU1 REALIZED HE NEEDED TO TURN LEFT ON BRONCOS AND SWERVED ACROSS 3 LANES INTO THE No.2 LEFT TURN LANE IN FRONT OF TU2 WHERE HE HAD TO BRAKE HARD FOR THE RED LIGHT. TU2 WAS UNABLE TO AVOID HIM OR STOP IN TIME ONCE CUT OFF AND COLLIDED WITH TU1 IN THE REAR.</p><p>NO INJURIES REPORTED.</p>
AC20-0017000,AC,0,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/24/20 21:35,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,1,,N,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIGINAL REPORT,"<p>Vehicle 1 was traveling Westbound in the number 2 lane of the 17600 block of E. Arapahoe Rd.&nbsp; A bicyclist was traveling Westbound in the number 3 lane at the same location, in front of Vehicle 1.&nbsp; Vehicle 1 moved into the number 3 lane, then attempted to avoid the bicyclist by starting to move back to the number 2 lane.&nbsp; The passenger side view mirror of vehicle 1 collided with the bicycle.&nbsp; Vehicle 1 did not stop to check on the bicyclist and continued Westbound.</p><p>Bicyclist Joshua Dagastino stated he was riding as close as possible to the ride hand curb of the number 3 lane when the vehicle struck his bicycle.&nbsp; This caused Joshua to fall to the ground.&nbsp; Joshua had a small laceration on his left hand, which was bleeding.&nbsp; He described the run vehicle as an early 2000s model small gray sedan.&nbsp; Joshua was evaluated by South Metro Fire Rescue personnel and given a band aide for his hand.&nbsp; The SMFR run number was 20-SM-033993.&nbsp; Joshua stated he had no other injuries.&nbsp;&nbsp;</p><p>Witness Michael George stated he was driving Westbound in the number 3 lane of E. Arapahoe Rd in front of the run vehicle.&nbsp; Jacob George was in the front passenger seat.&nbsp; Michael observed the rear reflectors on the pedals and on the seat of Joshua's bicycle.&nbsp; Michael moved to the number 2 lane to pass Joshua at a safe distance.&nbsp; Jacob and Michael recorded the license plate of the run vehicle as&nbsp;KDL587, and they described it as a silver Infiniti sedan.&nbsp; That license plate was not registered to a vehicle in the State of Colorado.&nbsp; The license plate KOL587 matched the vehicle which Jacob and Michael described as the run vehicle.&nbsp;&nbsp;</p><p>The Infiniti pulled into the South side of the AMC movie theater parking lot at 6696 S. Parker Rd.&nbsp; By the time Michael and Jacob caught up to the vehicle in the parking lot, they observed a male standing outside of the Infiniti and looking at the vehicle.&nbsp; No one else was standing outside the vehicle and there did not appear to be any additional occupants in the vehicle.&nbsp; The passenger side view mirror of the Infiniti was damaged.&nbsp; Jacob described the male standing outside the Infiniti as white, between 5 ft, 10 inches to 6 ft tall, with short brown hair.&nbsp; He was wearing a beige jacket and blue jeans.&nbsp;&nbsp;</p><p>Another witness, Natia Crosley, stated she was traveling Westbound behind the run vehicle on Arapahoe Rd.&nbsp; She described the run vehicle as a gray Infiniti sedan with Colorado license KOL587.&nbsp; The Infiniti was in the number 2 lane, moved to the number 3 lane, then started to move back to the number 2 lane to avoid Joshua.&nbsp; However, the vehicle collided with Joshua's bicycle and Natia saw Joshua fall down to the ground.&nbsp; The Infiniti brake lights became activated after the collision and it drove into the AMC movie theater parking lot.&nbsp; Natia continued Westbound and did not see the driver of the Infiniti.</p><p>Deputies checked the movie theater parking lot but the Infiniti was no longer on scene.&nbsp;&nbsp;</p><p></p>"
AC20-0017000,AC,0,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/24/20 21:35,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,1,,N,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIGINAL REPORT,"<p>Vehicle 1 was traveling Westbound in the number 2 lane of the 17600 block of E. Arapahoe Rd.&nbsp; A bicyclist was traveling Westbound in the number 3 lane at the same location, in front of Vehicle 1.&nbsp; Vehicle 1 moved into the number 3 lane, then attempted to avoid the bicyclist by starting to move back to the number 2 lane.&nbsp; The passenger side view mirror of vehicle 1 collided with the bicycle.&nbsp; Vehicle 1 did not stop to check on the bicyclist and continued Westbound.</p><p>Bicyclist Joshua Dagastino stated he was riding as close as possible to the ride hand curb of the number 3 lane when the vehicle struck his bicycle.&nbsp; This caused Joshua to fall to the ground.&nbsp; Joshua had a small laceration on his left hand, which was bleeding.&nbsp; He described the run vehicle as an early 2000s model small gray sedan.&nbsp; Joshua was evaluated by South Metro Fire Rescue personnel and given a band aide for his hand.&nbsp; The SMFR run number was 20-SM-033993.&nbsp; Joshua stated he had no other injuries.&nbsp;&nbsp;</p><p>Witness Michael George stated he was driving Westbound in the number 3 lane of E. Arapahoe Rd in front of the run vehicle.&nbsp; Jacob George was in the front passenger seat.&nbsp; Michael observed the rear reflectors on the pedals and on the seat of Joshua's bicycle.&nbsp; Michael moved to the number 2 lane to pass Joshua at a safe distance.&nbsp; Jacob and Michael recorded the license plate of the run vehicle as&nbsp;KDL587, and they described it as a silver Infiniti sedan.&nbsp; That license plate was not registered to a vehicle in the State of Colorado.&nbsp; The license plate KOL587 matched the vehicle which Jacob and Michael described as the run vehicle.&nbsp;&nbsp;</p><p>The Infiniti pulled into the South side of the AMC movie theater parking lot at 6696 S. Parker Rd.&nbsp; By the time Michael and Jacob caught up to the vehicle in the parking lot, they observed a male standing outside of the Infiniti and looking at the vehicle.&nbsp; No one else was standing outside the vehicle and there did not appear to be any additional occupants in the vehicle.&nbsp; The passenger side view mirror of the Infiniti was damaged.&nbsp; Jacob described the male standing outside the Infiniti as white, between 5 ft, 10 inches to 6 ft tall, with short brown hair.&nbsp; He was wearing a beige jacket and blue jeans.&nbsp;&nbsp;</p><p>Another witness, Natia Crosley, stated she was traveling Westbound behind the run vehicle on Arapahoe Rd.&nbsp; She described the run vehicle as a gray Infiniti sedan with Colorado license KOL587.&nbsp; The Infiniti was in the number 2 lane, moved to the number 3 lane, then started to move back to the number 2 lane to avoid Joshua.&nbsp; However, the vehicle collided with Joshua's bicycle and Natia saw Joshua fall down to the ground.&nbsp; The Infiniti brake lights became activated after the collision and it drove into the AMC movie theater parking lot.&nbsp; Natia continued Westbound and did not see the driver of the Infiniti.</p><p>Deputies checked the movie theater parking lot but the Infiniti was no longer on scene.&nbsp;&nbsp;</p><p></p>"
AC20-0017000,AC,0,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/24/20 21:35,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,1,,N,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIGINAL REPORT,"<p>Vehicle 1 was traveling Westbound in the number 2 lane of the 17600 block of E. Arapahoe Rd.&nbsp; A bicyclist was traveling Westbound in the number 3 lane at the same location, in front of Vehicle 1.&nbsp; Vehicle 1 moved into the number 3 lane, then attempted to avoid the bicyclist by starting to move back to the number 2 lane.&nbsp; The passenger side view mirror of vehicle 1 collided with the bicycle.&nbsp; Vehicle 1 did not stop to check on the bicyclist and continued Westbound.</p><p>Bicyclist Joshua Dagastino stated he was riding as close as possible to the ride hand curb of the number 3 lane when the vehicle struck his bicycle.&nbsp; This caused Joshua to fall to the ground.&nbsp; Joshua had a small laceration on his left hand, which was bleeding.&nbsp; He described the run vehicle as an early 2000s model small gray sedan.&nbsp; Joshua was evaluated by South Metro Fire Rescue personnel and given a band aide for his hand.&nbsp; The SMFR run number was 20-SM-033993.&nbsp; Joshua stated he had no other injuries.&nbsp;&nbsp;</p><p>Witness Michael George stated he was driving Westbound in the number 3 lane of E. Arapahoe Rd in front of the run vehicle.&nbsp; Jacob George was in the front passenger seat.&nbsp; Michael observed the rear reflectors on the pedals and on the seat of Joshua's bicycle.&nbsp; Michael moved to the number 2 lane to pass Joshua at a safe distance.&nbsp; Jacob and Michael recorded the license plate of the run vehicle as&nbsp;KDL587, and they described it as a silver Infiniti sedan.&nbsp; That license plate was not registered to a vehicle in the State of Colorado.&nbsp; The license plate KOL587 matched the vehicle which Jacob and Michael described as the run vehicle.&nbsp;&nbsp;</p><p>The Infiniti pulled into the South side of the AMC movie theater parking lot at 6696 S. Parker Rd.&nbsp; By the time Michael and Jacob caught up to the vehicle in the parking lot, they observed a male standing outside of the Infiniti and looking at the vehicle.&nbsp; No one else was standing outside the vehicle and there did not appear to be any additional occupants in the vehicle.&nbsp; The passenger side view mirror of the Infiniti was damaged.&nbsp; Jacob described the male standing outside the Infiniti as white, between 5 ft, 10 inches to 6 ft tall, with short brown hair.&nbsp; He was wearing a beige jacket and blue jeans.&nbsp;&nbsp;</p><p>Another witness, Natia Crosley, stated she was traveling Westbound behind the run vehicle on Arapahoe Rd.&nbsp; She described the run vehicle as a gray Infiniti sedan with Colorado license KOL587.&nbsp; The Infiniti was in the number 2 lane, moved to the number 3 lane, then started to move back to the number 2 lane to avoid Joshua.&nbsp; However, the vehicle collided with Joshua's bicycle and Natia saw Joshua fall down to the ground.&nbsp; The Infiniti brake lights became activated after the collision and it drove into the AMC movie theater parking lot.&nbsp; Natia continued Westbound and did not see the driver of the Infiniti.</p><p>Deputies checked the movie theater parking lot but the Infiniti was no longer on scene.&nbsp;&nbsp;</p><p></p>"
AC20-0017000,AC,0,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/24/20 21:35,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,3,1,U,,,0,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,N,5,7,11,55,,17,Careless Driving,,,,,ORIGINAL REPORT,"<p>Vehicle 1 was traveling Westbound in the number 2 lane of the 17600 block of E. Arapahoe Rd.&nbsp; A bicyclist was traveling Westbound in the number 3 lane at the same location, in front of Vehicle 1.&nbsp; Vehicle 1 moved into the number 3 lane, then attempted to avoid the bicyclist by starting to move back to the number 2 lane.&nbsp; The passenger side view mirror of vehicle 1 collided with the bicycle.&nbsp; Vehicle 1 did not stop to check on the bicyclist and continued Westbound.</p><p>Bicyclist Joshua Dagastino stated he was riding as close as possible to the ride hand curb of the number 3 lane when the vehicle struck his bicycle.&nbsp; This caused Joshua to fall to the ground.&nbsp; Joshua had a small laceration on his left hand, which was bleeding.&nbsp; He described the run vehicle as an early 2000s model small gray sedan.&nbsp; Joshua was evaluated by South Metro Fire Rescue personnel and given a band aide for his hand.&nbsp; The SMFR run number was 20-SM-033993.&nbsp; Joshua stated he had no other injuries.&nbsp;&nbsp;</p><p>Witness Michael George stated he was driving Westbound in the number 3 lane of E. Arapahoe Rd in front of the run vehicle.&nbsp; Jacob George was in the front passenger seat.&nbsp; Michael observed the rear reflectors on the pedals and on the seat of Joshua's bicycle.&nbsp; Michael moved to the number 2 lane to pass Joshua at a safe distance.&nbsp; Jacob and Michael recorded the license plate of the run vehicle as&nbsp;KDL587, and they described it as a silver Infiniti sedan.&nbsp; That license plate was not registered to a vehicle in the State of Colorado.&nbsp; The license plate KOL587 matched the vehicle which Jacob and Michael described as the run vehicle.&nbsp;&nbsp;</p><p>The Infiniti pulled into the South side of the AMC movie theater parking lot at 6696 S. Parker Rd.&nbsp; By the time Michael and Jacob caught up to the vehicle in the parking lot, they observed a male standing outside of the Infiniti and looking at the vehicle.&nbsp; No one else was standing outside the vehicle and there did not appear to be any additional occupants in the vehicle.&nbsp; The passenger side view mirror of the Infiniti was damaged.&nbsp; Jacob described the male standing outside the Infiniti as white, between 5 ft, 10 inches to 6 ft tall, with short brown hair.&nbsp; He was wearing a beige jacket and blue jeans.&nbsp;&nbsp;</p><p>Another witness, Natia Crosley, stated she was traveling Westbound behind the run vehicle on Arapahoe Rd.&nbsp; She described the run vehicle as a gray Infiniti sedan with Colorado license KOL587.&nbsp; The Infiniti was in the number 2 lane, moved to the number 3 lane, then started to move back to the number 2 lane to avoid Joshua.&nbsp; However, the vehicle collided with Joshua's bicycle and Natia saw Joshua fall down to the ground.&nbsp; The Infiniti brake lights became activated after the collision and it drove into the AMC movie theater parking lot.&nbsp; Natia continued Westbound and did not see the driver of the Infiniti.</p><p>Deputies checked the movie theater parking lot but the Infiniti was no longer on scene.&nbsp;&nbsp;</p><p></p>"
AC20-0017000,AC,0,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/24/20 21:35,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,5,2,N,,,0,,,,G,4,B,,,,0,0,2,,,,,,,,,2,3,1,0,0,,13,7,1,55,,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>Vehicle 1 was traveling Westbound in the number 2 lane of the 17600 block of E. Arapahoe Rd.&nbsp; A bicyclist was traveling Westbound in the number 3 lane at the same location, in front of Vehicle 1.&nbsp; Vehicle 1 moved into the number 3 lane, then attempted to avoid the bicyclist by starting to move back to the number 2 lane.&nbsp; The passenger side view mirror of vehicle 1 collided with the bicycle.&nbsp; Vehicle 1 did not stop to check on the bicyclist and continued Westbound.</p><p>Bicyclist Joshua Dagastino stated he was riding as close as possible to the ride hand curb of the number 3 lane when the vehicle struck his bicycle.&nbsp; This caused Joshua to fall to the ground.&nbsp; Joshua had a small laceration on his left hand, which was bleeding.&nbsp; He described the run vehicle as an early 2000s model small gray sedan.&nbsp; Joshua was evaluated by South Metro Fire Rescue personnel and given a band aide for his hand.&nbsp; The SMFR run number was 20-SM-033993.&nbsp; Joshua stated he had no other injuries.&nbsp;&nbsp;</p><p>Witness Michael George stated he was driving Westbound in the number 3 lane of E. Arapahoe Rd in front of the run vehicle.&nbsp; Jacob George was in the front passenger seat.&nbsp; Michael observed the rear reflectors on the pedals and on the seat of Joshua's bicycle.&nbsp; Michael moved to the number 2 lane to pass Joshua at a safe distance.&nbsp; Jacob and Michael recorded the license plate of the run vehicle as&nbsp;KDL587, and they described it as a silver Infiniti sedan.&nbsp; That license plate was not registered to a vehicle in the State of Colorado.&nbsp; The license plate KOL587 matched the vehicle which Jacob and Michael described as the run vehicle.&nbsp;&nbsp;</p><p>The Infiniti pulled into the South side of the AMC movie theater parking lot at 6696 S. Parker Rd.&nbsp; By the time Michael and Jacob caught up to the vehicle in the parking lot, they observed a male standing outside of the Infiniti and looking at the vehicle.&nbsp; No one else was standing outside the vehicle and there did not appear to be any additional occupants in the vehicle.&nbsp; The passenger side view mirror of the Infiniti was damaged.&nbsp; Jacob described the male standing outside the Infiniti as white, between 5 ft, 10 inches to 6 ft tall, with short brown hair.&nbsp; He was wearing a beige jacket and blue jeans.&nbsp;&nbsp;</p><p>Another witness, Natia Crosley, stated she was traveling Westbound behind the run vehicle on Arapahoe Rd.&nbsp; She described the run vehicle as a gray Infiniti sedan with Colorado license KOL587.&nbsp; The Infiniti was in the number 2 lane, moved to the number 3 lane, then started to move back to the number 2 lane to avoid Joshua.&nbsp; However, the vehicle collided with Joshua's bicycle and Natia saw Joshua fall down to the ground.&nbsp; The Infiniti brake lights became activated after the collision and it drove into the AMC movie theater parking lot.&nbsp; Natia continued Westbound and did not see the driver of the Infiniti.</p><p>Deputies checked the movie theater parking lot but the Infiniti was no longer on scene.&nbsp;&nbsp;</p><p></p>"
